2	295	1096087833	1	1
2	1203	1096092121	1	1
3	9423	1096096424	1	1
6	6308	1096100990	1	1
6	2550	1096105467	1	1
3	4679	1096109988	1	1
0	659	1096114185	1	1
7	5932	1096118341	1	1
7	424	1096122689	1	1
0	6298	1096127310	1	1
6	1667	1096131642	1	1
2	1917	1096135962	1	1
3	6042	1096140133	1	1
3	2909	1096144675	1	1
6	2435	1096149370	1	1
4	2549	1096153771	1	1
5	3189	1096158323	1	1
0	4927	1096162508	1	1
5	6916	1096166902	1	1
3	6290	1096171110	1	1
5	1197	1096175345	1	1
7	3693	1096179587	1	1
5	9417	1096184568	1	1
5	6665	1096188790	1	1
1	3440	1096193171	1	1
3	5946	1096197477	1	1
6	4062	1096201660	1	1
4	9169	1096206000	1	1
2	4917	1096210716	1	1
4	8170	1096215215	1	1
7	686	1096219521	1	1
6	2179	1096223866	1	1
6	4055	1096228028	1	1
3	6925	1096232294	1	1
6	824	1096236473	1	1
2	7797	1096240863	1	1
4	6552	1096245422	1	1
2	2441	1096249818	1	1
1	9058	1096254232	1	1
6	8796	1096258496	1	1
0	6919	1096262670	1	1
0	1439	1096266890	1	1
3	9948	1096271080	1	1
1	3171	1096275539	1	1
3	1928	1096279778	1	1
0	676	1096284169	1	1
6	4784	1096288508	1	1
5	2182	1096292786	1	1
6	296	1096297209	1	1
6	2284	1096301498	1	1
2	128	1096305689	1	1
1	5037	1096309973	1	1
5	5316	1096314293	1	1
2	3935	1096318748	1	1
5	390	1096322929	1	1
0	6924	1096327182	1	1
6	2191	1096331450	1	1
3	6920	1096335654	1	1
2	8789	1096339808	1	1
1	3693	1096344019	1	1
7	9394	1096348232	1	1
0	7800	1096352399	1	1
0	3167	1096356683	1	1
3	6558	1096361510	1	1
1	3420	1096366675	1	1
2	1929	1096371162	1	1
1	3189	1096375315	1	1
4	3940	1096379628	1	1
6	3811	1096383932	1	1
3	6454	1096388198	1	1
0	5177	1096392397	1	1
3	3305	1096396899	1	1
3	2080	1096401122	1	1
2	3181	1096405403	1	1
1	8053	1096409559	1	1
4	1284	1096413738	1	1
4	3809	1096418156	1	1
3	9726	1096422312	1	1
1	9416	1096426776	1	1
3	9677	1096431080	1	1
1	48	1096435281	1	1
2	5301	1096439965	1	1
0	6917	1096444366	1	1
2	8572	1096448607	1	1
5	6047	1096452853	1	1
2	3801	1096457500	1	1
4	3315	1096461931	1	1
5	9678	1096466296	1	1
5	1445	1096470706	1	1
1	1804	1096474962	1	1
6	6912	1096480126	1	1
3	4049	1096484708	1	1
5	1302	1096489202	1	1
0	3954	1096493708	1	1
0	1555	1096498186	1	1
3	8946	1096502888	1	1
2	4055	1096507036	1	1
6	669	1096511225	1	1
6	6188	1096515453	1	1
0	5049	1096519629	1	1
2	6443	1096523998	1	1
6	6811	1096528574	1	1
7	8061	1096532743	1	1
7	2543	1096537155	1	1
1	5418	1096541397	1	1
1	6916	1096545622	1	1
4	4031	1096549804	1	1
3	9433	1096553960	1	1
7	5931	1096558341	1	1
1	932	1096562513	1	1
7	305	1096567233	1	1
4	4168	1096571564	1	1
5	8174	1096576119	1	1
1	2911	1096580371	1	1
3	563	1096584545	1	1
4	301	1096589033	1	1
3	3849	1096593252	1	1
2	9680	1096597408	1	1
5	1929	1096601586	1	1
3	4315	1096605988	1	1
3	1653	1096610146	1	1
2	3163	1096614555	1	1
0	5311	1096619085	1	1
3	6908	1096623334	1	1
1	3545	1096627731	1	1
4	550	1096631977	1	1
4	7823	1096636143	1	1
0	3042	1096640395	1	1
4	8436	1096644719	1	1
3	6554	1096649126	1	1
5	7795	1096653367	1	1
5	672	1096657649	1	1
0	6304	1096661966	1	1
6	556	1096666233	1	1
5	5670	1096670645	1	1
7	927	1096674881	1	1
5	670	1096679281	1	1
2	3157	1096683867	1	1
6	8157	1096688959	1	1
1	9682	1096693144	1	1
7	7437	1096697414	1	1
0	1040	1096701577	1	1
4	9793	1096706160	1	1
7	4668	1096710532	1	1
1	7082	1096714838	1	1
3	6661	1096719206	1	1
4	3074	1096723499	1	1
4	934	1096727721	1	1
6	8328	1096731903	1	1
4	3940	1096736108	1	1
7	7807	1096740295	1	1
5	5922	1096744949	1	1
1	2439	1096749266	1	1
7	4802	1096753540	1	1
6	7429	1096757886	1	1
2	5810	1096762077	1	1
7	1286	1096766658	1	1
6	8691	1096770815	1	1
4	9429	1096775280	1	1
2	9503	1096779488	1	1
3	2916	1096784739	1	1
2	3938	1096788956	1	1
4	5678	1096793261	1	1
0	9165	1096797520	1	1
7	3543	1096801731	1	1
3	9315	1096806184	1	1
2	7698	1096810783	1	1
6	2442	1096815162	1	1
4	6184	1096819437	1	1
5	3933	1096823668	1	1
1	2183	1096827858	1	1
6	5927	1096832125	1	1
5	6913	1096836278	1	1
5	6186	1096840437	1	1
0	2931	1096844747	1	1
2	3796	1096849436	1	1
2	6912	1096853854	1	1
3	9953	1096858216	1	1
2	9325	1096862560	1	1
5	2056	1096867186	1	1
6	8159	1096871679	1	1
4	6439	1096875886	1	1
5	192	1096880369	1	1
7	2554	1096884739	1	1
3	5305	1096890149	1	1
6	5050	1096894333	1	1
1	3187	1096898515	1	1
5	4412	1096902708	1	1
7	4936	1096906884	1	1
2	5930	1096911261	1	1
3	550	1096916129	1	1
6	8544	1096920575	1	1
0	8941	1096924752	1	1
4	315	1096929449	1	1
3	6280	1096933926	1	1
4	8317	1096938607	1	1
3	8672	1096943399	1	1
3	813	1096948065	1	1
2	8311	1096952415	1	1
5	2187	1096956722	1	1
2	9692	1096961120	1	1
6	6813	1096965310	1	1
7	2801	1096969539	1	1
4	3792	1096974188	1	1
4	8322	1096978351	1	1
0	5295	1096982605	1	1
6	2277	1096986874	1	1
2	3684	1096991259	1	1
4	8801	1096995440	1	1
6	6666	1096999614	1	1
6	8807	1097003840	1	1
3	2428	1097008034	1	1
0	6664	1097012494	1	1
7	8425	1097016711	1	1
7	3310	1097021123	1	1
1	1677	1097025554	1	1
5	5670	1097029813	1	1
6	1290	1097034554	1	1
6	558	1097038841	1	1
5	2690	1097042995	1	1
2	4949	1097047324	1	1
1	5051	1097051541	1	1
1	1290	1097055826	1	1
5	5193	1097060405	1	1
3	3787	1097065124	1	1
6	5993	1097069309	1	1
1	1043	1097074001	1	1
1	2553	1097078611	1	1
0	650	1097082953	1	1
4	1550	1097087146	1	1
1	6038	1097092117	1	1
4	510	1097096489	1	1
7	4175	1097101252	1	1
1	1308	1097105810	1	1
1	8445	1097110487	1	1
0	9175	1097114768	1	1
4	5418	1097119021	1	1
6	4401	1097123260	1	1
0	3689	1097127755	1	1
3	4936	1097132004	1	1
6	5682	1097136573	1	1
6	8795	1097140864	1	1
7	1040	1097145089	1	1
5	7551	1097149303	1	1
6	4168	1097153468	1	1
2	8224	1097158111	1	1
1	1932	1097162386	1	1
4	2535	1097167147	1	1
0	6448	1097171662	1	1
0	8791	1097175824	1	1
5	3794	1097180468	1	1
0	9737	1097184720	1	1
5	4679	1097188916	1	1
3	5191	1097193125	1	1
4	2799	1097197291	1	1
0	293	1097201481	1	1
7	5061	1097205829	1	1
7	6051	1097210053	1	1
0	5310	1097214541	1	1
2	1765	1097219290	1	1
6	928	1097223545	1	1
1	6162	1097228053	1	1
1	308	1097232273	1	1
6	5924	1097236669	1	1
3	5040	1097241317	1	1
0	2554	1097245707	1	1
1	3382	1097250259	1	1
2	9312	1097254624	1	1
2	558	1097259033	1	1
5	927	1097263281	1	1
1	9422	1097267480	1	1
6	5045	1097271677	1	1
2	4423	1097275868	1	1
2	2910	1097280283	1	1
7	5734	1097284741	1	1
5	8935	1097288952	1	1
0	9342	1097293456	1	1
6	8795	1097297664	1	1
7	6303	1097302086	1	1
1	7308	1097306262	1	1
7	921	1097310529	1	1
7	8540	1097314695	1	1
0	936	1097318921	1	1
0	8793	1097323408	1	1
7	5324	1097327813	1	1
1	1916	1097331986	1	1
6	3800	1097336252	1	1
0	4799	1097340428	1	1
5	9671	1097344632	1	1
6	2449	1097348986	1	1
7	4964	1097353348	1	1
6	3427	1097357563	1	1
2	2792	1097362075	1	1
0	9677	1097366224	1	1
2	3803	1097370396	1	1
7	1203	1097374593	1	1
0	5191	1097379149	1	1
7	6922	1097383558	1	1
1	4429	1097387796	1	1
5	881	1097391985	1	1
1	8175	1097396823	1	1
6	9802	1097402112	1	1
4	7162	1097406894	1	1
2	9418	1097411104	1	1
4	934	1097415401	1	1
2	7443	1097419614	1	1
1	1906	1097424018	1	1
7	6550	1097428806	1	1
4	3796	1097433260	1	1
5	8174	1097437431	1	1
6	935	1097441593	1	1
2	9788	1097445792	1	1
1	5051	1097450261	1	1
2	6912	1097454430	1	1
2	9556	1097458720	1	1
0	6296	1097462926	1	1
4	1805	1097467178	1	1
6	6043	1097471677	1	1
4	8169	1097476271	1	1
1	8801	1097480472	1	1
5	9315	1097484856	1	1
7	3175	1097489155	1	1
4	6915	1097493486	1	1
2	7178	1097498014	1	1
4	1561	1097502186	1	1
2	9425	1097506592	1	1
2	2548	1097510747	1	1
0	3792	1097515020	1	1
5	2554	1097519347	1	1
5	6822	1097523510	1	1
4	6298	1097527726	1	1
4	8085	1097531951	1	1
7	9167	1097536328	1	1
0	9224	1097540624	1	1
4	2066	1097545642	1	1
2	8789	1097550240	1	1
6	3157	1097554491	1	1
7	912	1097558785	1	1
7	7914	1097563207	1	1
5	133	1097567921	1	1
3	7979	1097572199	1	1
1	2178	1097576466	1	1
1	4565	1097581076	1	1
3	4411	1097585316	1	1
3	9939	1097589608	1	1
1	9690	1097593880	1	1
3	1914	1097598050	1	1
3	5570	1097602213	1	1
0	3416	1097606411	1	1
1	7184	1097610774	1	1
2	6823	1097615134	1	1
5	8682	1097619319	1	1
6	1093	1097623481	1	1
7	2292	1097627842	1	1
7	4927	1097632516	1	1
2	57	1097636761	1	1
1	8313	1097641495	1	1
1	9310	1097645976	1	1
6	4067	1097650300	1	1
3	4931	1097654564	1	1
3	5571	1097659045	1	1
2	1916	1097663450	1	1
2	55	1097667801	1	1
1	5814	1097672597	1	1
0	7695	1097676815	1	1
2	7682	1097681503	1	1
4	4687	1097685740	1	1
3	3175	1097689955	1	1
6	205	1097694137	1	1
5	1178	1097698417	1	1
6	8162	1097703039	1	1
0	3176	1097707211	1	1
4	1797	1097711402	1	1
3	4793	1097715556	1	1
5	8784	1097720120	1	1
0	3792	1097724428	1	1
4	9163	1097729008	1	1
1	672	1097733393	1	1
0	6676	1097737678	1	1
0	9932	1097741904	1	1
0	3815	1097746124	1	1
1	9682	1097750296	1	1
5	3069	1097754483	1	1
5	681	1097758897	1	1
1	667	1097763345	1	1
5	7066	1097767734	1	1
6	8172	1097771967	1	1
2	6920	1097776350	1	1
5	8544	1097780855	1	1
1	9425	1097785176	1	1
2	7170	1097789406	1	1
1	4426	1097793556	1	1
6	8050	1097797759	1	1
2	4798	1097802012	1	1
3	1805	1097806434	1	1
2	6438	1097810782	1	1
0	933	1097814985	1	1
6	9430	1097819264	1	1
1	7540	1097823831	1	1
5	3171	1097828083	1	1
7	6436	1097832326	1	1
3	5411	1097836709	1	1
1	9421	1097841432	1	1
2	3063	1097845595	1	1
1	4417	1097849876	1	1
1	6924	1097854422	1	1
2	4053	1097858972	1	1
3	1194	1097863265	1	1
0	6914	1097867470	1	1
0	3792	1097871692	1	1
1	8791	1097876056	1	1
3	8169	1097880359	1	1
0	568	1097884617	1	1
0	9040	1097888784	1	1
1	2084	1097892946	1	1
0	7549	1097897487	1	1
5	8684	1097901687	1	1
7	3157	1097906307	1	1
1	2301	1097910546	1	1
6	5043	1097914749	1	1
0	667	1097918985	1	1
7	6040	1097923717	1	1
7	3800	1097927940	1	1
2	8542	1097932191	1	1
4	3704	1097936427	1	1
5	7816	1097940599	1	1
5	1933	1097944754	1	1
3	9947	1097949352	1	1
5	9934	1097953528	1	1
1	8803	1097957784	1	1
6	5295	1097961981	1	1
1	7351	1097966294	1	1
5	9051	1097970488	1	1
4	7292	1097975022	1	1
0	5674	1097979661	1	1
0	3543	1097983883	1	1
1	8163	1097988055	1	1
4	6905	1097992366	1	1
1	9055	1097996952	1	1
3	2538	1098001187	1	1
3	7804	1098005415	1	1
4	931	1098009961	1	1
4	6667	1098014126	1	1
5	9427	1098018488	1	1
3	9940	1098022760	1	1
5	2555	1098026995	1	1
1	3389	1098031187	1	1
1	2932	1098035603	1	1
0	4576	1098040204	1	1
6	7687	1098044735	1	1
1	8306	1098048919	1	1
4	4681	1098053100	1	1
2	8177	1098057503	1	1
5	3806	1098061684	1	1
5	5445	1098065845	1	1
5	1916	1098070066	1	1
7	5307	1098074245	1	1
3	1552	1098078434	1	1
4	2549	1098082987	1	1
2	8321	1098087839	1	1
4	4686	1098092012	1	1
4	7805	1098096751	1	1
4	7811	1098100975	1	1
0	8707	1098105359	1	1
0	4177	1098109900	1	1
6	9396	1098114048	1	1
3	2807	1098118243	1	1
5	1670	1098122546	1	1
5	3427	1098127027	1	1
5	2277	1098131378	1	1
7	2298	1098135682	1	1
1	2689	1098140179	1	1
2	46	1098144345	1	1
1	1440	1098148498	1	1
0	3695	1098152907	1	1
5	1437	1098157106	1	1
4	1811	1098161258	1	1
5	7287	1098165686	1	1
1	5047	1098170069	1	1
5	8225	1098175031	1	1
3	6446	1098179302	1	1
6	4949	1098183484	1	1
3	4305	1098187876	1	1
4	7476	1098192174	1	1
7	6925	1098196742	1	1
4	2430	1098201002	1	1
5	931	1098205361	1	1
0	2436	1098209802	1	1
5	6672	1098214326	1	1
6	6924	1098218558	1	1
5	66	1098222897	1	1
2	6813	1098227102	1	1
3	7544	1098231271	1	1
3	7442	1098235558	1	1
4	9171	1098239856	1	1
5	2257	1098244018	1	1
6	1548	1098248314	1	1
4	1313	1098252586	1	1
1	419	1098256849	1	1
2	5808	1098261021	1	1
2	2539	1098265179	1	1
4	5430	1098269421	1	1
4	4942	1098273580	1	1
0	8063	1098277903	1	1
5	3548	1098282099	1	1
5	819	1098286321	1	1
6	8405	1098290559	1	1
1	7911	1098294807	1	1
3	933	1098299041	1	1
0	8442	1098303695	1	1
0	1547	1098308042	1	1
1	5922	1098312213	1	1
5	9172	1098316792	1	1
2	1297	1098320986	1	1
7	2539	1098325379	1	1
0	3182	1098329547	1	1
0	8172	1098333967	1	1
7	6380	1098338182	1	1
4	9932	1098342832	1	1
1	1281	1098347154	1	1
3	2182	1098351522	1	1
4	1281	1098355690	1	1
7	2455	1098360066	1	1
3	3689	1098364643	1	1
2	4559	1098368988	1	1
1	4687	1098373844	1	1
6	6675	1098378686	1	1
7	9433	1098382920	1	1
0	4414	1098387404	1	1
7	2182	1098391682	1	1
6	6928	1098396222	1	1
0	5675	1098400589	1	1
5	4742	1098405044	1	1
4	6818	1098409262	1	1
4	3273	1098413419	1	1
6	8788	1098417600	1	1
0	5665	1098421773	1	1
0	9059	1098426256	1	1
0	2805	1098430795	1	1
0	1636	1098435722	1	1
3	923	1098440289	1	1
6	5312	1098444861	1	1
5	1038	1098449073	1	1
3	8065	1098453223	1	1
6	725	1098457401	1	1
1	3170	1098461587	1	1
4	6663	1098465774	1	1
4	6795	1098470062	1	1
0	3306	1098474507	1	1
6	296	1098479737	1	1
4	2805	1098484011	1	1
5	3541	1098488499	1	1
3	2459	1098493346	1	1
0	4797	1098498188	1	1
6	4831	1098502716	1	1
1	4574	1098506900	1	1
0	5678	1098511053	1	1
0	823	1098515209	1	1
1	8938	1098519512	1	1
6	4677	1098524028	1	1
3	3321	1098528227	1	1
7	9425	1098533064	1	1
6	9056	1098537216	1	1
5	8554	1098541623	1	1
2	5680	1098546141	1	1
1	7291	1098550294	1	1
3	5059	1098554469	1	1
4	6805	1098558638	1	1
4	196	1098562985	1	1
5	6814	1098567414	1	1
1	7298	1098572118	1	1
7	2916	1098576387	1	1
0	3163	1098581131	1	1
6	7292	1098585598	1	1
4	9049	1098589808	1	1
5	5928	1098594037	1	1
4	7549	1098598191	1	1
1	9068	1098602392	1	1
4	5408	1098606637	1	1
4	5067	1098611309	1	1
5	316	1098616177	1	1
2	2305	1098620442	1	1
5	8616	1098624631	1	1
6	6662	1098628798	1	1
8	45	1098633033	1	1
0	3790	1098637196	1	1
3	7801	1098641639	1	1
2	308	1098645849	1	1
7	323	1098650049	1	1
6	4423	1098654268	1	1
5	5926	1098658421	1	1
0	3795	1098662668	1	1
6	4936	1098667452	1	1
7	8795	1098671752	1	1
0	6182	1098675981	1	1
3	5309	1098680229	1	1
4	9043	1098684528	1	1
7	195	1098689025	1	1
3	5298	1098693349	1	1
2	4416	1098697628	1	1
1	4799	1098701780	1	1
1	4231	1098705940	1	1
1	6289	1098710422	1	1
3	7816	1098715047	1	1
0	393	1098719241	1	1
6	7808	1098723583	1	1
0	1824	1098727818	1	1
5	5953	1098732085	1	1
7	4165	1098736260	1	1
5	6548	1098740598	1	1
4	4819	1098745772	1	1
6	3957	1098750332	1	1
4	917	1098754729	1	1
3	8692	1098759015	1	1
4	4065	1098763180	1	1
7	4686	1098767428	1	1
6	5186	1098771901	1	1
6	7057	1098776062	1	1
6	1830	1098780218	1	1
2	2915	1098784475	1	1
1	3536	1098788627	1	1
6	3172	1098792955	1	1
2	3060	1098797211	1	1
1	1179	1098801937	1	1
0	5672	1098806093	1	1
0	8180	1098810319	1	1
2	679	1098814489	1	1
7	5310	1098818885	1	1
2	1300	1098823066	1	1
1	3520	1098827219	1	1
3	6564	1098831526	1	1
6	3758	1098835900	1	1
5	928	1098840049	1	1
6	1558	1098844346	1	1
2	314	1098848601	1	1
1	7183	1098852950	1	1
7	7916	1098857159	1	1
3	9415	1098861416	1	1
1	3197	1098865811	1	1
4	6551	1098869998	1	1
6	1289	1098874426	1	1
4	7536	1098878639	1	1
2	5056	1098882909	1	1
5	6294	1098887286	1	1
6	5044	1098891453	1	1
6	3532	1098895675	1	1
6	1919	1098900154	1	1
7	2696	1098905091	1	1
4	5819	1098909485	1	1
4	5407	1098913709	1	1
2	816	1098918105	1	1
3	2186	1098922274	1	1
2	6672	1098927070	1	1
0	3802	1098931980	1	1
1	2555	1098936147	1	1
7	7539	1098940359	1	1
0	1918	1098945034	1	1
2	1184	1098949401	1	1
2	6039	1098953885	1	1
5	8058	1098958199	1	1
4	8550	1098962415	1	1
4	6195	1098966573	1	1
3	291	1098971105	1	1
6	8786	1098975360	1	1
5	4939	1098979636	1	1
2	6117	1098983837	1	1
3	7923	1098988071	1	1
2	9680	1098992224	1	1
7	5661	1098996421	1	1
2	9417	1099000736	1	1
3	2927	1099004899	1	1
5	8417	1099009335	1	1
7	1492	1099014082	1	1
7	43	1099018433	1	1
1	5298	1099022933	1	1
4	2546	1099027179	1	1
5	9429	1099031352	1	1
1	3802	1099035540	1	1
7	7810	1099039751	1	1
6	943	1099044089	1	1
0	4420	1099048268	1	1
1	7437	1099052694	1	1
3	1177	1099056993	1	1
4	3790	1099061164	1	1
2	8537	1099065567	1	1
6	7536	1099069759	1	1
6	7546	1099073919	1	1
2	6129	1099078237	1	1
6	1291	1099082490	1	1
7	688	1099086657	1	1
5	5322	1099091445	1	1
5	5182	1099095733	1	1
1	193	1099099985	1	1
1	8067	1099104151	1	1
0	9416	1099109008	1	1
2	4060	1099113180	1	1
5	2179	1099117362	1	1
7	166	1099121601	1	1
6	2198	1099125818	1	1
4	7548	1099130159	1	1
3	7705	1099134503	1	1
0	8065	1099138831	1	1
2	9790	1099143264	1	1
5	8169	1099147575	1	1
4	7435	1099151918	1	1
1	1284	1099156306	1	1
7	4935	1099160516	1	1
1	7290	1099164822	1	1
2	3811	1099169372	1	1
6	2535	1099173755	1	1
3	5416	1099177957	1	1
3	8803	1099182504	1	1
5	2807	1099186931	1	1
4	2195	1099191082	1	1
5	1936	1099195250	1	1
7	5934	1099200005	1	1
3	6920	1099204902	1	1
2	4415	1099209116	1	1
6	1303	1099213370	1	1
4	4045	1099217580	1	1
2	9698	1099221792	1	1
1	7114	1099226006	1	1
6	66	1099230457	1	1
5	5032	1099234613	1	1
7	5604	1099238789	1	1
5	7666	1099243063	1	1
5	1914	1099247410	1	1
7	1299	1099251714	1	1
2	1922	1099256026	1	1
3	6034	1099260389	1	1
3	7803	1099264935	1	1
6	3797	1099269244	1	1
5	6565	1099273718	1	1
6	1103	1099278073	1	1
6	8690	1099282687	1	1
6	7076	1099286910	1	1
4	9413	1099291120	1	1
0	1439	1099295562	1	1
6	4170	1099299900	1	1
7	6043	1099304133	1	1
3	1926	1099308386	1	1
4	6047	1099312749	1	1
4	6921	1099317230	1	1
3	8536	1099321447	1	1
6	6672	1099325950	1	1
0	3547	1099330251	1	1
2	2551	1099334555	1	1
1	1437	1099339410	1	1
2	8427	1099343839	1	1
6	3433	1099348027	1	1
6	937	1099352633	1	1
6	1660	1099357242	1	1
2	40	1099362201	1	1
2	3080	1099366427	1	1
0	5809	1099370765	1	1
5	563	1099375217	1	1
5	1538	1099379826	1	1
6	3428	1099385019	1	1
7	4671	1099389188	1	1
6	2550	1099393339	1	1
3	1914	1099397666	1	1
4	421	1099401897	1	1
6	6298	1099406270	1	1
1	7704	1099410583	1	1
6	8537	1099414911	1	1
0	315	1099419081	1	1
3	3926	1099423396	1	1
2	3444	1099427547	1	1
4	6042	1099431981	1	1
6	2685	1099436219	1	1
4	6919	1099440558	1	1
5	678	1099444721	1	1
7	6550	1099449222	1	1
7	668	1099453505	1	1
2	6296	1099457886	1	1
1	9784	1099462040	1	1
6	663	1099466425	1	1
1	560	1099470673	1	1
2	4677	1099474908	1	1
1	9416	1099479192	1	1
7	1696	1099483650	1	1
7	6561	1099488070	1	1
5	8165	1099492791	1	1
0	5828	1099496973	1	1
7	4794	1099501380	1	1
1	2295	1099505874	1	1
1	3794	1099510292	1	1
1	5812	1099514517	1	1
3	5304	1099518757	1	1
3	5303	1099522981	1	1
3	1292	1099527970	1	1
4	8555	1099532207	1	1
0	3323	1099536587	1	1
0	2205	1099540874	1	1
7	7166	1099545094	1	1
7	4693	1099549252	1	1
0	6190	1099553741	1	1
0	5810	1099557901	1	1
4	9682	1099562096	1	1
1	4415	1099567060	1	1
1	6290	1099571222	1	1
2	8944	1099575456	1	1
2	4762	1099579612	1	1
4	9418	1099583856	1	1
2	6042	1099588125	1	1
7	9939	1099592328	1	1
6	2333	1099596730	1	1
1	669	1099600913	1	1
5	840	1099605105	1	1
0	1335	1099609482	1	1
2	1659	1099613722	1	1
6	8435	1099617919	1	1
4	6802	1099622190	1	1
1	3800	1099626452	1	1
1	1914	1099630738	1	1
5	6656	1099635126	1	1
6	6912	1099639294	1	1
4	9431	1099643568	1	1
1	1924	1099647890	1	1
1	1298	1099652306	1	1
4	1670	1099656810	1	1
5	7041	1099661110	1	1
5	3792	1099665396	1	1
7	943	1099670401	1	1
7	2567	1099674883	1	1
4	2811	1099679083	1	1
0	2692	1099683339	1	1
3	5297	1099687653	1	1
2	5929	1099691933	1	1
0	8804	1099696464	1	1
1	7429	1099700630	1	1
4	7290	1099704878	1	1
7	672	1099709313	1	1
3	2430	1099713954	1	1
7	6679	1099718342	1	1
1	6912	1099722582	1	1
1	671	1099726929	1	1
0	821	1099731209	1	1
2	8432	1099735455	1	1
4	7544	1099739631	1	1
2	7689	1099743903	1	1
0	2292	1099748298	1	1
5	8793	1099753464	1	1
3	4683	1099757668	1	1
4	4047	1099761900	1	1
3	8699	1099766055	1	1
3	5682	1099770597	1	1
4	927	1099774825	1	1
7	7068	1099779590	1	1
6	6293	1099783870	1	1
5	2804	1099788083	1	1
2	3124	1099792475	1	1
2	5189	1099796637	1	1
7	5933	1099801157	1	1
3	3392	1099805539	1	1
5	603	1099809841	1	1
0	8425	1099814031	1	1
0	300	1099818505	1	1
6	5563	1099822717	1	1
2	1550	1099827354	1	1
2	4046	1099831516	1	1
3	8494	1099835687	1	1
7	3321	1099840067	1	1
2	7821	1099844255	1	1
1	5678	1099848405	1	1
5	3433	1099852723	1	1
2	8426	1099856991	1	1
0	3431	1099862027	1	1
5	6168	1099866293	1	1
4	5933	1099870829	1	1
3	8791	1099874984	1	1
1	9564	1099879192	1	1
5	2639	1099883571	1	1
3	1444	1099888162	1	1
4	9426	1099892336	1	1
